age,taille,poids,sport_licence,niveau_etude,region,smoker,revenu_estime_mois,situation_familiale,risque_personnel,loyer_mensuel,montant_pret
44,169.9,72.6,non,aucun,Île-de-France,oui,3609,marié,0.99,5000.0,12147.321978233802
63,181.6,64.5,oui,master,Auvergne-Rhône-Alpes,oui,3459,marié,0.5,5175.89104031576,28843.82140624938
31,162.9,92.9,non,doctorat,Provence-Alpes-Côte d’Azur,oui,2845,célibataire,0.9,5175.89104031576,13351.013922020578
33,167.3,98.5,oui,aucun,Provence-Alpes-Côte d’Azur,oui,3073,divorcé,0.16,5000.0,1371.0456571309232
32,162.9,76.2,oui,aucun,Hauts-de-France,non,1819,divorcé,0.06,10000.0,500.0
29,173.7,85.5,non,bac+2,Auvergne-Rhône-Alpes,oui,5052,divorcé,0.51,603.32,15765.183806585324
58,158.2,76.8,non,aucun,Provence-Alpes-Côte d’Azur,oui,1620,marié,0.48,5175.89104031576,500.0
24,146.6,75.8,non,bac+2,Occitanie,non,500,marié,0.21,5000.0,6917.450660096511
58,159.9,56.5,oui,aucun,Provence-Alpes-Côte d’Azur,oui,2651,célibataire,0.1,757.58,13165.068227351532
58,165.4,39.7,non,aucun,Corse,non,2419,marié,0.62,5000.0,500.0
67,186.5,55.6,oui,bac,Auvergne-Rhône-Alpes,oui,5276,marié,0.75,10000.0,500.0
30,165.2,83.6,non,master,Provence-Alpes-Côte d’Azur,oui,2072,célibataire,0.99,5000.0,19738.263262613586
61,164.6,79.9,oui,bac,Normandie,oui,1914,veuf,0.13,139.18,500.0
44,154.4,78.0,oui,doctorat,Provence-Alpes-Côte d’Azur,non,4872,veuf,0.74,5000.0,27808.16795521104
24,168.3,79.9,oui,bac,Provence-Alpes-Côte d’Azur,non,1923,veuf,0.34,10000.0,30288.62576751357
64,185.3,73.8,oui,aucun,Provence-Alpes-Côte d’Azur,oui,4663,célibataire,0.51,5175.89104031576,835.0182437101383
74,138.0,58.7,non,aucun,Hauts-de-France,non,1275,veuf,0.66,10000.0,830.9050817575047
33,165.6,77.2,oui,bac,Bretagne,non,912,marié,0.76,1233.97,500.0
37,162.4,100.2,oui,aucun,Corse,non,1738,marié,0.53,878.53,1329.1806728093743
52,162.3,49.2,oui,aucun,Corse,non,2631,célibataire,0.56,5000.0,6700.660209919965
74,172.9,77.6,non,doctorat,Occitanie,oui,1749,marié,0.87,5000.0,11719.559527627043
19,182.2,81.6,non,master,Corse,non,2830,marié,0.5,10000.0,7951.389679421715
63,186.1,65.2,oui,bac+2,Occitanie,oui,3576,marié,0.3,5175.89104031576,20677.292979868485
56,161.2,92.7,non,doctorat,Occitanie,non,634,célibataire,0.4,224.35,15057.252243204584
58,158.2,70.4,non,doctorat,Bretagne,non,3839,célibataire,0.32,596.16,27778.875655567696
19,171.1,88.6,oui,doctorat,Auvergne-Rhône-Alpes,non,1756,marié,0.51,10000.0,45201.87654571426
30,161.0,61.2,non,bac,Normandie,non,2056,marié,0.64,782.04,2269.066075975016
54,166.2,67.2,non,master,Auvergne-Rhône-Alpes,non,1144,divorcé,0.06,5000.0,14445.605661758987
65,169.2,66.7,non,aucun,Hauts-de-France,non,856,célibataire,0.96,5175.89104031576,500.0
34,178.8,50.2,oui,doctorat,Occitanie,non,500,marié,0.56,5175.89104031576,6470.913815818521
59,187.2,71.5,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,1252,marié,0.3,548.23,500.0
31,165.1,98.4,non,master,Bretagne,oui,811,veuf,0.08,5175.89104031576,11470.0907544736
38,173.0,86.3,oui,doctorat,Corse,oui,3531,marié,0.3,5000.0,15066.338125324157
54,162.1,67.4,non,bac+2,Bretagne,oui,912,marié,0.5,10000.0,6385.263557118755
36,176.3,59.7,non,bac,Occitanie,non,2238,marié,0.72,5175.89104031576,8466.850631186951
42,177.5,66.7,non,doctorat,Provence-Alpes-Côte d’Azur,oui,2137,marié,0.18,5175.89104031576,19248.40447371682
38,149.2,90.0,oui,doctorat,Provence-Alpes-Côte d’Azur,non,500,divorcé,0.62,10000.0,21950.67899962352
26,156.7,88.8,non,bac,Occitanie,oui,3223,divorcé,0.46,5175.89104031576,5900.875208427348
57,159.0,54.4,oui,master,Provence-Alpes-Côte d’Azur,non,3473,marié,0.78,5175.89104031576,500.0
21,165.8,62.3,oui,bac,Corse,non,1217,marié,0.87,10000.0,500.0
20,178.3,74.0,non,aucun,Occitanie,oui,2378,marié,0.23,5175.89104031576,629.4490660382135
32,170.7,98.3,non,aucun,Corse,non,2336,marié,0.63,900.11,500.0
42,183.9,78.0,non,master,Normandie,non,1214,marié,0.85,5000.0,12027.398867886604
68,167.4,68.3,non,bac,Corse,non,679,marié,0.7,5000.0,500.0
53,179.3,37.9,oui,master,Hauts-de-France,non,4261,célibataire,0.11,5175.89104031576,9688.53627990024
39,154.2,87.2,oui,doctorat,Normandie,oui,3906,célibataire,0.97,618.55,32481.422759628276
35,177.4,65.2,non,master,Provence-Alpes-Côte d’Azur,non,2006,marié,0.06,5000.0,34283.58438136306
39,160.5,69.8,oui,aucun,Hauts-de-France,non,500,célibataire,0.81,10000.0,500.0
37,167.7,80.8,non,master,Normandie,oui,1801,marié,0.2,5175.89104031576,500.0
46,187.0,98.7,non,doctorat,Auvergne-Rhône-Alpes,oui,2645,marié,0.27,5175.89104031576,9900.825636623891
59,171.0,79.5,non,doctorat,Occitanie,non,1691,veuf,0.72,5000.0,13388.222620302377
25,163.0,92.5,oui,bac+2,Normandie,oui,2942,divorcé,0.37,797.28,9128.42372997827
20,165.9,76.4,non,master,Normandie,non,3049,veuf,0.07,1077.64,27976.146181089185
48,166.8,47.3,oui,doctorat,Corse,non,1565,marié,0.6,609.41,500.0
43,184.6,64.3,oui,bac,Auvergne-Rhône-Alpes,non,4252,marié,0.62,951.46,2119.138324537859
20,172.9,64.3,non,bac,Occitanie,non,3922,veuf,0.85,10000.0,8596.485031860793
21,162.7,64.8,non,master,Corse,non,3287,divorcé,0.34,626.81,13755.786469399598
45,171.9,83.4,oui,master,Normandie,non,500,divorcé,0.52,5175.89104031576,500.0
49,171.7,90.9,non,bac+2,Île-de-France,oui,1466,célibataire,0.44,10000.0,15447.6750998352
42,165.6,54.9,oui,aucun,Île-de-France,oui,4419,veuf,0.47,5175.89104031576,3081.4977264689337
27,166.1,77.2,non,bac,Bretagne,non,4403,marié,0.31,5000.0,500.0
26,163.2,72.0,oui,bac,Île-de-France,non,2475,marié,0.74,10000.0,500.0
65,165.1,67.8,non,aucun,Bretagne,oui,3072,célibataire,0.12,5175.89104031576,4098.224663218085
33,150.8,68.4,non,aucun,Provence-Alpes-Côte d’Azur,non,2482,marié,0.9,604.74,500.0
59,175.2,61.2,oui,master,Corse,non,2136,célibataire,0.24,5175.89104031576,18099.9870889254
45,163.8,70.3,non,master,Normandie,oui,500,marié,0.88,5175.89104031576,500.0
22,157.1,88.7,non,bac+2,Corse,non,3895,divorcé,0.98,5000.0,9777.06260734546
26,147.8,43.7,non,master,Provence-Alpes-Côte d’Azur,non,2971,marié,0.45,5175.89104031576,36283.575112900704
59,170.9,64.6,oui,aucun,Provence-Alpes-Côte d’Azur,oui,2634,veuf,0.08,5000.0,4685.075795880287
74,169.2,56.9,oui,master,Bretagne,oui,2865,marié,0.6,10000.0,18627.80935273144
51,167.6,70.9,oui,doctorat,Occitanie,non,1375,veuf,0.44,5175.89104031576,27666.849646169238
39,176.7,76.4,non,aucun,Île-de-France,oui,1568,célibataire,0.21,5175.89104031576,500.0
70,138.6,100.2,oui,master,Provence-Alpes-Côte d’Azur,non,967,marié,0.79,10000.0,26615.944649248733
22,177.8,68.2,oui,aucun,Provence-Alpes-Côte d’Azur,oui,2527,marié,0.6,5000.0,2039.64150158787
60,180.1,74.4,non,bac,Provence-Alpes-Côte d’Azur,non,2113,divorcé,0.81,5175.89104031576,5847.563940221507
60,177.8,55.8,non,doctorat,Bretagne,non,3659,divorcé,0.41,5175.89104031576,39175.11103231254
22,166.5,80.2,non,doctorat,Corse,non,1109,marié,0.14,5000.0,15025.510396515016
33,167.0,67.5,non,master,Occitanie,oui,2858,veuf,0.25,5175.89104031576,500.0
75,180.9,81.2,oui,master,Hauts-de-France,non,1087,marié,0.19,8.51,21387.37567736715
27,190.2,69.4,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,3583,célibataire,0.04,10000.0,31695.317973626374
38,185.2,75.1,oui,aucun,Hauts-de-France,oui,1551,marié,0.95,5000.0,500.0
68,187.7,52.1,non,bac+2,Occitanie,non,3041,divorcé,0.34,5000.0,500.0
66,156.7,80.7,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,878,célibataire,0.19,955.05,6646.632315585117
21,187.5,58.0,oui,bac,Normandie,non,2519,divorcé,0.15,10000.0,15350.52748315492
36,173.9,59.7,oui,master,Île-de-France,non,1935,marié,0.52,10000.0,30454.49772937241
49,172.1,62.7,non,master,Hauts-de-France,oui,2885,célibataire,0.98,5175.89104031576,500.0
21,184.8,98.6,oui,bac,Hauts-de-France,oui,2072,marié,0.17,5175.89104031576,500.0
57,157.2,53.0,non,doctorat,Auvergne-Rhône-Alpes,non,2457,veuf,0.34,656.05,28065.51969260852
43,147.2,79.0,oui,master,Corse,non,3999,marié,0.99,968.59,21906.34724797314
75,158.1,78.9,oui,bac+2,Bretagne,non,4403,divorcé,0.96,5175.89104031576,43681.44302913977
61,166.0,77.7,oui,master,Occitanie,oui,2941,marié,0.22,10000.0,10195.37243250887
21,174.1,67.2,oui,master,Bretagne,non,500,divorcé,0.89,5175.89104031576,500.0
34,180.7,70.4,oui,aucun,Île-de-France,oui,2428,marié,0.38,5000.0,500.0
75,174.0,54.7,oui,master,Occitanie,non,2110,marié,0.16,5175.89104031576,29135.737464436217
54,160.8,85.8,non,aucun,Hauts-de-France,oui,4239,célibataire,0.91,5000.0,500.0
42,153.4,75.2,non,aucun,Hauts-de-France,non,1709,veuf,0.28,5000.0,500.0
52,165.1,87.6,non,bac,Provence-Alpes-Côte d’Azur,non,1776,marié,0.53,10000.0,2003.662539987957
44,170.9,39.5,non,master,Corse,non,500,célibataire,0.72,5000.0,500.0
48,155.6,64.8,oui,master,Bretagne,non,3098,marié,0.77,5175.89104031576,500.0
29,191.9,71.3,oui,aucun,Provence-Alpes-Côte d’Azur,non,1843,divorcé,0.52,10000.0,11125.54260015076
22,162.3,76.4,non,bac,Auvergne-Rhône-Alpes,non,2066,marié,0.49,10000.0,500.0
41,178.6,77.8,non,bac,Corse,oui,2739,veuf,0.06,5175.89104031576,500.0
24,160.9,64.8,oui,bac+2,Corse,non,1995,marié,0.83,381.75,500.0
22,177.6,68.1,non,bac+2,Occitanie,oui,2851,célibataire,0.89,5000.0,500.0
55,158.0,66.3,oui,bac+2,Occitanie,oui,4425,marié,0.63,5000.0,2257.331446478641
24,165.9,57.7,non,master,Hauts-de-France,oui,1585,veuf,0.75,10000.0,500.0
31,182.1,74.5,non,master,Auvergne-Rhône-Alpes,non,1909,veuf,0.41,1769.74,500.0
63,173.7,83.8,non,aucun,Occitanie,oui,2955,divorcé,0.27,5175.89104031576,500.0
49,177.3,58.4,oui,master,Provence-Alpes-Côte d’Azur,non,923,marié,0.06,5175.89104031576,15248.4810407341
43,165.7,84.0,oui,bac+2,Île-de-France,non,500,divorcé,0.78,5000.0,500.0
75,172.8,88.0,non,master,Corse,oui,3227,divorcé,0.95,5175.89104031576,500.0
22,152.1,64.9,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,4318,marié,0.77,10000.0,25573.66709538538
23,172.9,69.8,non,bac,Normandie,oui,2316,marié,0.82,5000.0,4875.654269884283
56,174.0,83.1,oui,doctorat,Occitanie,non,3686,célibataire,0.18,5000.0,14417.396877220674
60,153.9,91.9,non,bac+2,Corse,non,3185,célibataire,0.36,5000.0,26951.67318866248
48,164.2,70.4,non,master,Auvergne-Rhône-Alpes,non,1698,célibataire,0.66,10000.0,13816.262680129665
39,159.6,57.0,oui,aucun,Corse,oui,2218,veuf,0.57,5175.89104031576,500.0
28,173.3,63.5,oui,bac,Auvergne-Rhône-Alpes,non,500,divorcé,0.93,10000.0,500.0
60,169.4,89.0,oui,doctorat,Bretagne,non,2302,veuf,0.54,1201.86,30546.143047613037
72,164.3,68.4,non,bac+2,Île-de-France,non,954,marié,0.23,1054.44,15303.876298875744
19,160.4,59.6,non,doctorat,Île-de-France,oui,3615,célibataire,0.49,5000.0,25773.88434214079
28,171.3,74.7,non,bac+2,Occitanie,non,3806,divorcé,0.43,5000.0,500.0
22,167.7,71.3,oui,master,Auvergne-Rhône-Alpes,non,2892,marié,0.17,5175.89104031576,8934.14176341371
28,171.8,55.2,non,doctorat,Auvergne-Rhône-Alpes,oui,3914,divorcé,0.84,5000.0,3521.242711206401
25,169.9,73.3,oui,bac,Normandie,oui,3197,divorcé,0.98,843.12,4233.697837574982
19,189.7,61.1,oui,aucun,Bretagne,oui,500,marié,0.78,10000.0,500.0
21,165.2,48.7,oui,aucun,Hauts-de-France,non,1851,marié,0.03,5000.0,500.0
43,181.6,91.7,non,bac,Corse,oui,1657,célibataire,0.18,5000.0,500.0
40,167.2,70.2,non,doctorat,Provence-Alpes-Côte d’Azur,non,2565,veuf,0.14,5175.89104031576,6874.504576565261
69,155.8,75.2,oui,bac+2,Île-de-France,non,2389,marié,0.91,10000.0,4762.398692680535
60,170.7,60.1,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,3877,divorcé,0.14,656.06,26791.942931760183
60,156.7,62.6,non,doctorat,Hauts-de-France,non,3733,veuf,0.74,858.94,500.0
26,172.0,80.1,oui,doctorat,Île-de-France,oui,840,marié,0.95,5000.0,27301.04373620307
71,146.7,61.9,non,master,Normandie,oui,3643,veuf,0.64,10000.0,500.0
50,167.3,64.2,oui,doctorat,Bretagne,non,3263,marié,0.11,965.52,21481.508621667628
60,165.3,58.2,oui,aucun,Île-de-France,oui,2048,célibataire,0.91,5175.89104031576,500.0
62,153.4,70.2,non,aucun,Auvergne-Rhône-Alpes,non,4582,divorcé,0.75,5175.89104031576,13328.455418328776
55,168.2,67.3,oui,bac+2,Normandie,non,500,célibataire,0.69,10000.0,10058.538288684533
57,176.3,71.4,non,bac,Bretagne,oui,2884,marié,0.52,965.45,3156.355028961993
60,169.2,58.5,non,bac,Hauts-de-France,non,3359,célibataire,0.81,5175.89104031576,10275.128142136704
47,166.7,76.2,non,bac,Bretagne,non,2613,marié,0.39,10000.0,500.0
63,170.1,73.7,oui,doctorat,Île-de-France,non,2665,marié,0.4,904.54,33541.917204711506
24,166.8,69.6,oui,aucun,Occitanie,oui,3135,divorcé,0.21,10000.0,10811.579890657436
25,175.3,68.9,non,master,Hauts-de-France,non,1910,célibataire,0.68,5000.0,16634.685116942495
51,154.1,67.6,oui,bac,Occitanie,non,4131,célibataire,0.12,863.41,3640.623000749377
58,162.9,59.1,non,master,Île-de-France,oui,2285,divorcé,0.15,10000.0,500.0
49,171.8,56.1,oui,bac+2,Occitanie,non,1445,divorcé,0.34,10000.0,500.0
36,183.6,35.9,non,bac+2,Auvergne-Rhône-Alpes,non,2795,veuf,0.01,644.72,15775.309195861306
29,186.6,91.9,oui,aucun,Normandie,oui,2812,marié,0.82,5000.0,1983.1179546175915
72,171.1,54.6,oui,aucun,Bretagne,non,2456,marié,0.0,5175.89104031576,500.0
64,159.5,39.2,oui,bac,Bretagne,oui,2453,divorcé,0.78,5175.89104031576,500.0
31,155.0,86.1,oui,master,Hauts-de-France,oui,3373,marié,0.45,10000.0,29141.920205403832
52,176.4,63.4,oui,bac,Occitanie,non,4183,marié,0.57,5000.0,27579.82481011792
49,170.8,102.1,oui,bac,Occitanie,non,3484,célibataire,0.96,5000.0,14519.84050878665
65,169.4,76.9,non,master,Normandie,non,1241,célibataire,0.74,10000.0,10316.65384745357
21,162.4,75.8,non,doctorat,Hauts-de-France,oui,4253,marié,0.49,5000.0,29686.67681397136
21,168.1,44.0,oui,doctorat,Île-de-France,non,2968,divorcé,0.86,699.43,42098.23728258648
62,146.9,72.1,oui,doctorat,Occitanie,non,2054,veuf,0.08,5175.89104031576,37193.73163275152
35,166.5,89.9,oui,aucun,Occitanie,oui,3522,marié,0.97,10000.0,3143.302089382696
56,161.4,42.0,non,bac,Auvergne-Rhône-Alpes,oui,1596,marié,0.62,10000.0,1487.9735311106751
33,152.8,67.7,non,aucun,Auvergne-Rhône-Alpes,non,2518,marié,0.16,5000.0,500.0
26,161.9,54.3,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,5245,divorcé,0.41,5175.89104031576,674.3874406919842
38,159.9,51.8,non,aucun,Île-de-France,oui,1895,célibataire,0.44,10000.0,5249.559463637888
60,182.7,83.5,oui,bac,Corse,oui,3452,veuf,0.92,927.64,500.0
62,176.8,74.2,oui,bac+2,Bretagne,non,3172,marié,0.51,818.85,26793.33914559241
53,191.9,102.2,non,bac+2,Île-de-France,oui,3169,divorcé,0.61,10000.0,500.0
52,148.9,75.2,non,bac,Provence-Alpes-Côte d’Azur,non,3299,marié,0.67,692.85,500.0
67,151.4,104.3,non,doctorat,Provence-Alpes-Côte d’Azur,non,2746,marié,0.27,673.44,2544.0338919489623
25,166.4,54.7,oui,master,Corse,oui,2751,marié,0.53,5000.0,6421.684529184082
23,154.2,74.8,non,bac+2,Auvergne-Rhône-Alpes,oui,4110,célibataire,0.94,716.0,11881.240860457434
42,169.1,84.6,non,master,Normandie,non,1435,veuf,0.9,849.48,8160.771271682468
73,168.3,74.4,non,master,Normandie,oui,723,divorcé,0.94,5175.89104031576,500.0
19,168.1,76.9,non,aucun,Provence-Alpes-Côte d’Azur,non,967,marié,0.64,5000.0,500.0
58,182.0,68.7,non,master,Occitanie,non,4032,divorcé,0.53,10000.0,22212.549324003103
46,165.6,55.6,non,master,Normandie,oui,1117,divorcé,0.75,10000.0,500.0
47,155.2,87.1,non,master,Bretagne,non,2262,marié,0.36,10000.0,500.0
19,191.0,94.5,non,bac+2,Normandie,non,948,divorcé,0.26,1001.04,2316.650013531266
45,172.2,72.0,non,bac,Occitanie,non,2268,célibataire,0.93,1154.91,500.0
49,158.2,81.5,non,aucun,Normandie,oui,1507,veuf,0.96,5000.0,500.0
37,178.4,85.7,oui,doctorat,Auvergne-Rhône-Alpes,oui,2423,célibataire,0.72,5175.89104031576,500.0
25,154.9,72.6,oui,master,Occitanie,non,1333,marié,0.9,972.58,24008.62845286836
36,162.3,63.0,non,doctorat,Corse,oui,3494,divorcé,0.26,5175.89104031576,16324.19905909522
41,167.9,68.0,non,aucun,Occitanie,non,3771,célibataire,0.23,720.04,500.0
38,179.7,70.8,non,master,Occitanie,non,857,divorcé,0.16,5000.0,500.0
54,175.5,82.3,non,bac,Normandie,non,1604,marié,0.19,10000.0,500.0
37,178.1,117.8,non,bac,Corse,oui,3696,marié,0.86,5000.0,500.0
19,156.9,103.1,non,aucun,Île-de-France,non,716,marié,0.22,10000.0,13765.633462646794
69,169.5,104.6,non,master,Provence-Alpes-Côte d’Azur,oui,1295,marié,0.42,10000.0,12277.981980939903
53,175.2,44.4,non,aucun,Hauts-de-France,oui,3306,marié,0.49,10000.0,500.0
37,172.2,87.0,non,master,Île-de-France,non,4485,veuf,0.35,5175.89104031576,32229.094228449227
62,178.8,72.7,non,aucun,Île-de-France,non,2483,marié,0.09,5000.0,2670.383656098497
54,164.5,71.8,non,doctorat,Normandie,oui,2372,marié,0.44,5000.0,500.0
34,181.4,86.8,oui,bac+2,Corse,oui,1093,marié,0.39,1212.92,4160.426157903108
52,163.2,78.6,non,bac,Normandie,oui,4030,célibataire,0.17,10000.0,15082.920563640397
66,193.9,84.8,oui,master,Provence-Alpes-Côte d’Azur,oui,500,marié,0.11,5000.0,500.0
27,178.2,71.1,oui,master,Normandie,non,2378,veuf,0.0,5000.0,500.0
35,195.4,64.8,non,bac,Bretagne,oui,2590,marié,0.55,1319.07,1919.0645405088396
30,176.2,83.9,oui,bac,Auvergne-Rhône-Alpes,non,2288,marié,0.81,5175.89104031576,500.0
62,158.8,58.0,non,aucun,Provence-Alpes-Côte d’Azur,oui,3439,marié,0.29,741.13,500.0
63,163.4,73.3,non,bac,Provence-Alpes-Côte d’Azur,non,1991,divorcé,0.91,5175.89104031576,5501.063590542835
36,164.2,66.8,oui,bac,Bretagne,oui,500,veuf,0.11,10000.0,500.0
56,159.4,72.2,oui,doctorat,Occitanie,oui,2857,marié,0.03,5175.89104031576,500.0
74,162.0,63.0,oui,master,Auvergne-Rhône-Alpes,non,1938,marié,0.05,5175.89104031576,21080.28875140006
27,160.8,57.9,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,1336,marié,0.31,10000.0,23795.448425086117
48,166.3,94.1,non,master,Île-de-France,oui,500,célibataire,0.48,5175.89104031576,500.0
42,171.5,63.3,non,bac,Normandie,non,2362,veuf,0.52,5175.89104031576,9116.796793240135
46,161.2,90.7,non,bac+2,Bretagne,non,3059,marié,0.95,5000.0,10441.426766867877
23,185.0,72.8,non,aucun,Auvergne-Rhône-Alpes,oui,3490,marié,0.19,10000.0,500.0
19,151.5,96.1,non,doctorat,Provence-Alpes-Côte d’Azur,oui,3802,marié,0.78,644.74,31041.89141862505
74,160.9,59.0,oui,doctorat,Auvergne-Rhône-Alpes,oui,2656,célibataire,0.64,10000.0,11078.554723335894
62,161.2,56.1,non,master,Hauts-de-France,oui,1649,divorcé,0.99,604.61,500.0
55,170.8,75.0,non,bac+2,Normandie,non,2028,marié,0.95,10000.0,500.0
24,166.5,65.2,non,aucun,Occitanie,non,2487,célibataire,0.03,645.59,2304.666214490657
22,183.6,77.8,oui,bac,Provence-Alpes-Côte d’Azur,non,1511,célibataire,0.2,10000.0,13350.112730015251
36,190.7,80.9,non,doctorat,Corse,oui,2028,marié,0.76,5175.89104031576,8674.065775266828
57,165.5,77.2,non,bac,Auvergne-Rhône-Alpes,oui,500,divorcé,0.79,1040.93,500.0
31,167.3,69.5,oui,doctorat,Normandie,non,1682,marié,0.47,5175.89104031576,500.0
66,178.3,86.5,oui,bac+2,Auvergne-Rhône-Alpes,oui,3645,veuf,0.97,743.71,18564.0776462267
29,179.8,50.6,oui,master,Bretagne,non,792,marié,0.82,5175.89104031576,16892.256593175338
72,179.7,86.4,oui,master,Provence-Alpes-Côte d’Azur,non,521,divorcé,0.18,10000.0,21807.98852433962
73,179.7,72.4,oui,doctorat,Bretagne,non,2435,marié,0.89,5175.89104031576,41179.05532061994
52,170.6,61.2,non,doctorat,Auvergne-Rhône-Alpes,non,2068,marié,0.78,10000.0,500.0
35,169.8,76.9,oui,aucun,Hauts-de-France,non,1978,veuf,0.59,10000.0,500.0
52,171.7,56.0,non,aucun,Hauts-de-France,non,1961,veuf,0.44,5175.89104031576,500.0
31,167.0,59.0,oui,aucun,Corse,non,2584,marié,0.09,5000.0,8046.205505553663
28,162.7,61.6,oui,bac+2,Île-de-France,non,3232,marié,0.9,371.13,20019.883083705176
36,164.6,52.5,oui,doctorat,Île-de-France,non,1473,marié,0.85,10000.0,43583.34878273814
52,167.7,65.9,oui,aucun,Occitanie,oui,3774,marié,0.91,811.61,500.0
20,176.7,88.5,non,doctorat,Normandie,oui,2107,célibataire,0.12,10000.0,6767.328623308507
62,166.8,61.4,non,aucun,Normandie,oui,3017,marié,0.01,1158.16,500.0
64,172.5,31.0,oui,bac,Bretagne,oui,1592,marié,0.09,10000.0,500.0
75,162.0,49.5,non,bac,Hauts-de-France,non,3701,divorcé,0.2,5000.0,14834.964271844226
41,161.8,60.1,non,master,Bretagne,non,997,marié,0.67,1018.8,14960.586087927582
41,175.0,78.9,non,doctorat,Corse,oui,3161,veuf,0.37,834.56,500.0
45,182.5,67.6,non,doctorat,Normandie,non,3218,marié,0.76,1047.49,30486.06973950227
62,188.9,57.2,non,bac+2,Normandie,non,2911,célibataire,0.9,10000.0,21418.883722660517
20,186.1,95.9,non,aucun,Hauts-de-France,non,1929,marié,0.26,10000.0,500.0
27,178.4,61.8,oui,doctorat,Corse,non,1775,marié,0.76,5000.0,10182.550534848682
30,172.9,68.9,oui,bac,Auvergne-Rhône-Alpes,non,3665,divorcé,0.18,5175.89104031576,500.0
69,164.7,70.6,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,1374,marié,0.81,10000.0,13117.945242301628
44,164.7,49.9,oui,bac+2,Hauts-de-France,non,2872,divorcé,0.33,10000.0,18881.68553120388
25,157.0,76.5,non,doctorat,Provence-Alpes-Côte d’Azur,oui,2167,marié,0.99,5000.0,5186.79782805216
74,187.4,71.3,non,master,Hauts-de-France,oui,2919,veuf,0.46,10000.0,2481.09959892883
43,159.0,73.5,oui,bac+2,Auvergne-Rhône-Alpes,non,4911,veuf,0.07,5175.89104031576,10147.822069945152
55,161.7,67.9,non,bac+2,Corse,non,1739,divorcé,0.04,5000.0,500.0
68,191.0,74.0,oui,bac+2,Occitanie,non,1173,marié,0.72,5000.0,15432.273114806869
52,166.8,59.0,non,bac,Auvergne-Rhône-Alpes,oui,2181,veuf,0.72,5000.0,500.0
64,170.9,61.8,oui,master,Bretagne,oui,2876,marié,0.14,5000.0,23468.2433482955
38,169.2,63.1,oui,bac,Normandie,oui,1484,divorcé,0.14,765.12,500.0
54,167.3,67.0,oui,bac+2,Auvergne-Rhône-Alpes,non,3899,marié,0.02,562.14,3554.3397796209447
66,168.2,46.2,non,bac,Provence-Alpes-Côte d’Azur,oui,1804,marié,0.06,5000.0,500.0
74,160.0,73.7,oui,aucun,Occitanie,oui,3195,marié,0.6,5000.0,1720.2592498520053
65,165.4,70.2,non,aucun,Corse,non,500,célibataire,0.08,5175.89104031576,500.0
66,172.7,54.4,oui,bac+2,Occitanie,non,3621,marié,0.91,5175.89104031576,500.0
42,160.5,80.4,non,bac+2,Auvergne-Rhône-Alpes,non,3141,marié,0.98,5175.89104031576,18569.509973487773
