age,taille,poids,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,situation_familiale,risque_personnel,date_creation_compte,loyer_mensuel,montant_pret
48,165.6,67.7,non,3,Auvergne-Rhône-Alpes,non,non,4047,,0.34,2022-06-07,5000.0,500.0
22,156.7,84.5,oui,2,Île-de-France,non,non,4859,,0.24,2020-02-01,780.02,19113.4904252141
36,175.0,86.1,oui,3,Provence-Alpes-Côte d’Azur,non,oui,2937,divorcé,0.1,2025-04-05,751.33,39353.4421201927
39,170.5,87.0,non,1,Hauts-de-France,non,non,1671,,0.04,2021-09-11,309.14,500.0
35,176.0,72.4,oui,2,Auvergne-Rhône-Alpes,non,oui,2071,veuf,0.89,2024-07-01,10000.0,18254.57962217716
24,174.1,80.6,non,1,Occitanie,oui,non,3395,divorcé,0.24,2022-07-22,688.83,500.0
35,168.2,64.2,oui,1,Auvergne-Rhône-Alpes,oui,non,3739,veuf,0.8,2025-02-11,414.84,500.0
59,169.1,96.9,non,4,Normandie,non,oui,3606,marié,0.94,2024-11-21,5175.89104031576,35207.150547370504
25,163.5,60.6,oui,2,Bretagne,non,non,2449,,0.8,2022-04-27,10000.0,18351.674710830983
45,178.0,75.3,non,3,Normandie,non,oui,4962,divorcé,0.74,2020-11-05,5175.89104031576,30712.084855966623
65,167.3,50.4,oui,2,Normandie,oui,non,1948,divorcé,0.33,2023-04-16,5000.0,500.0
64,175.0,55.5,non,2,Hauts-de-France,non,oui,1388,,0.69,2025-04-01,5175.89104031576,10199.27216653708
62,166.5,98.4,oui,0,Île-de-France,oui,oui,1030,,0.34,2023-12-18,10000.0,500.0
54,190.6,48.7,non,0,Provence-Alpes-Côte d’Azur,non,oui,1255,divorcé,0.46,2025-01-27,5000.0,500.0
74,179.9,92.9,oui,2,Normandie,non,non,4479,veuf,0.24,2021-06-23,890.61,12820.115795033347
65,178.9,51.6,oui,2,Bretagne,non,oui,2228,célibataire,0.25,2024-10-06,10000.0,26518.78949577035
69,183.7,68.0,non,1,Île-de-France,oui,oui,500,,0.16,2020-10-18,10000.0,500.0
62,173.4,76.5,non,3,Normandie,non,oui,1699,marié,0.94,2024-01-28,666.6,4886.736676613903
38,165.9,100.8,non,4,Bretagne,non,oui,2562,célibataire,0.21,2022-11-25,802.58,26346.08638259717
29,171.8,49.2,oui,4,Occitanie,non,non,2912,célibataire,0.04,2021-10-26,5000.0,5887.495107904259
61,173.8,95.2,non,0,Auvergne-Rhône-Alpes,oui,oui,664,veuf,0.66,2024-07-15,5000.0,500.0
48,184.8,83.6,oui,3,Provence-Alpes-Côte d’Azur,oui,oui,2346,,0.86,2024-11-21,10000.0,29771.657723110315
18,169.6,57.2,non,2,Bretagne,oui,oui,2525,divorcé,0.11,2023-03-06,5175.89104031576,27611.992362669524
67,183.8,53.5,oui,3,Hauts-de-France,non,non,4893,divorcé,0.04,2024-06-09,5175.89104031576,500.0
32,161.9,33.8,oui,0,Provence-Alpes-Côte d’Azur,oui,oui,1958,marié,0.69,2025-02-22,294.54,3498.436666148199
38,173.9,95.1,oui,1,Bretagne,oui,oui,2398,,0.78,2023-08-23,5175.89104031576,8609.537891937116
21,168.6,61.6,oui,2,Corse,non,oui,5174,veuf,0.26,2025-03-04,768.43,26416.063107081955
58,171.8,60.9,non,2,Corse,non,oui,2160,marié,0.0,2024-08-04,10000.0,5626.142708923061
24,156.2,64.8,oui,3,Corse,oui,oui,2265,,0.01,2024-09-17,5000.0,7485.515618447107
40,160.0,60.0,oui,4,Île-de-France,oui,non,2000,célibataire,0.36,2021-10-03,10000.0,3148.8618106271915
49,177.8,75.6,non,4,Bretagne,non,non,500,célibataire,0.85,2024-02-19,5000.0,500.0
49,168.6,73.0,non,4,Normandie,oui,oui,3544,,0.57,2024-03-22,10000.0,9472.867634556427
50,162.6,59.0,non,4,Hauts-de-France,non,non,4725,,0.34,2023-05-06,5175.89104031576,500.0
56,179.0,32.1,oui,0,Île-de-France,non,non,1925,marié,0.67,2020-03-02,10000.0,500.0
33,183.9,63.9,non,1,Bretagne,non,non,2591,divorcé,0.81,2024-10-30,5175.89104031576,500.0
47,166.7,80.8,non,1,Normandie,oui,oui,1399,célibataire,0.02,2025-02-19,5000.0,500.0
69,173.8,78.8,oui,4,Hauts-de-France,non,oui,2214,célibataire,0.36,2020-06-20,5000.0,34454.62613536854
39,156.6,62.6,non,3,Île-de-France,non,non,1695,,0.57,2024-09-18,5000.0,500.0
34,174.1,48.1,non,3,Île-de-France,oui,oui,3681,,0.12,2022-08-21,5175.89104031576,23101.80227565994
26,181.8,96.2,non,3,Normandie,oui,non,500,,0.81,2022-02-23,10000.0,500.0
39,177.5,77.5,non,0,Hauts-de-France,non,non,2803,veuf,0.34,2022-06-29,852.08,500.0
32,193.9,73.7,oui,4,Provence-Alpes-Côte d’Azur,non,non,2347,veuf,0.79,2020-09-02,10000.0,736.471077792381
47,162.9,94.7,non,0,Île-de-France,non,oui,3797,,0.96,2023-05-17,5000.0,9964.400313238522
37,160.7,46.8,oui,0,Auvergne-Rhône-Alpes,oui,oui,2567,marié,0.89,2022-05-18,10000.0,7586.408271460594
61,180.0,65.6,oui,3,Auvergne-Rhône-Alpes,oui,non,2442,divorcé,0.23,2024-05-16,1113.84,500.0
32,155.4,49.1,oui,4,Auvergne-Rhône-Alpes,oui,oui,1200,célibataire,0.68,2021-03-30,5175.89104031576,7709.21127086882
69,178.3,60.7,non,1,Corse,oui,non,4177,célibataire,0.62,2023-12-03,5175.89104031576,500.0
32,176.9,57.2,oui,2,Provence-Alpes-Côte d’Azur,non,non,1854,marié,0.95,2022-11-09,5000.0,500.0
58,167.5,75.1,oui,1,Île-de-France,non,non,2500,célibataire,0.45,2020-02-17,5000.0,1955.0920398713888
67,173.4,42.1,non,0,Normandie,non,non,1779,célibataire,0.23,2022-12-02,5000.0,500.0
26,161.8,76.3,non,1,Île-de-France,non,oui,2010,,0.09,2024-05-10,524.01,11808.670539699218
62,157.1,77.4,non,1,Île-de-France,non,non,1672,,0.92,2020-03-20,5000.0,500.0
65,166.7,61.2,oui,2,Provence-Alpes-Côte d’Azur,non,oui,4346,célibataire,0.8,2024-08-22,5175.89104031576,44140.2783513807
43,162.7,75.3,oui,0,Normandie,oui,oui,1496,,0.38,2024-01-17,5175.89104031576,500.0
24,163.7,80.4,non,0,Corse,oui,non,4736,veuf,0.21,2021-04-18,979.06,500.0
49,158.5,47.8,non,2,Corse,oui,oui,3164,célibataire,0.92,2020-01-13,5175.89104031576,8822.941755744061
68,162.2,51.4,non,2,Île-de-France,oui,oui,3478,marié,0.07,2020-02-09,5000.0,6223.473512088193
62,166.4,67.1,non,0,Île-de-France,non,oui,3228,marié,0.17,2021-08-15,5000.0,9966.569824527503
68,164.9,69.9,non,2,Corse,non,oui,3614,veuf,0.16,2020-12-21,5175.89104031576,13457.66564234683
28,187.3,73.7,non,3,Bretagne,oui,oui,1312,veuf,0.72,2023-01-26,10000.0,7722.341352709259
67,165.6,69.6,oui,3,Corse,non,oui,3475,célibataire,0.9,2021-08-07,384.87,25387.82843869536
69,175.8,78.0,oui,0,Bretagne,non,oui,3670,marié,0.14,2021-09-15,10000.0,11221.231554459047
28,171.6,81.1,oui,2,Île-de-France,oui,non,981,marié,0.93,2023-09-19,10000.0,500.0
63,151.7,54.6,oui,2,Normandie,non,non,4214,,0.83,2025-05-20,356.37,500.0
45,172.9,67.6,non,2,Hauts-de-France,oui,non,3144,célibataire,0.08,2024-08-22,500.27,500.0
31,182.6,67.8,oui,0,Île-de-France,non,oui,500,,0.49,2020-11-29,5000.0,500.0
36,176.2,79.7,non,4,Île-de-France,oui,non,4051,marié,0.04,2020-01-14,5175.89104031576,500.0
37,170.1,103.5,non,2,Bretagne,oui,non,1181,,0.01,2021-04-11,10000.0,500.0
67,180.8,59.1,non,2,Normandie,oui,oui,2279,marié,0.01,2021-04-21,1041.05,7398.48773413049
73,182.1,80.8,non,3,Auvergne-Rhône-Alpes,non,oui,2105,divorcé,0.07,2024-11-04,5000.0,11142.536987554397
66,172.3,67.1,oui,0,Hauts-de-France,non,non,1028,célibataire,0.08,2024-03-23,943.21,500.0
65,160.2,90.3,non,0,Auvergne-Rhône-Alpes,non,oui,2034,,0.13,2020-03-15,5000.0,6465.21881959301
28,157.0,70.4,non,4,Provence-Alpes-Côte d’Azur,oui,oui,1247,célibataire,0.61,2022-06-12,5000.0,8829.759102630469
66,185.6,46.3,non,0,Bretagne,non,oui,2173,marié,0.64,2023-07-25,5000.0,3856.405968309079
27,160.3,62.3,non,4,Bretagne,oui,non,1664,marié,0.91,2023-11-01,5000.0,500.0
63,166.7,65.9,non,4,Auvergne-Rhône-Alpes,non,oui,3281,marié,0.0,2020-09-11,10000.0,36088.68003761023
46,170.2,51.7,non,2,Corse,non,oui,2936,,0.94,2022-10-26,777.12,7225.907317019486
45,176.6,79.5,oui,3,Provence-Alpes-Côte d’Azur,oui,non,500,marié,0.18,2021-06-10,5000.0,500.0
48,191.8,74.1,non,1,Île-de-France,oui,oui,2030,veuf,0.09,2021-02-02,904.15,4324.106761321712
65,178.3,85.1,non,4,Île-de-France,oui,non,4235,,0.87,2020-05-11,5000.0,500.0
64,185.2,43.1,oui,4,Normandie,oui,oui,5114,divorcé,0.29,2025-03-19,10000.0,41376.08781332332
60,175.2,65.2,non,1,Auvergne-Rhône-Alpes,non,oui,837,divorcé,0.95,2020-04-28,661.46,4763.586320999428
46,154.8,78.2,oui,3,Bretagne,non,oui,2487,célibataire,0.62,2023-12-09,432.01,27516.125535642608
68,173.6,74.1,oui,2,Occitanie,oui,non,1389,marié,0.4,2024-09-15,5175.89104031576,500.0
56,162.8,81.8,non,4,Auvergne-Rhône-Alpes,non,non,961,,0.58,2021-12-25,565.01,500.0
24,180.2,75.6,oui,1,Normandie,oui,oui,3347,célibataire,0.07,2024-01-13,10000.0,13411.54315593131
62,174.0,107.0,oui,4,Île-de-France,non,oui,1946,divorcé,0.1,2025-03-07,10000.0,34349.68238527807
25,172.7,69.4,non,0,Occitanie,oui,oui,1824,célibataire,0.31,2021-06-01,10000.0,500.0
55,171.0,84.2,oui,0,Occitanie,non,oui,2214,marié,0.78,2024-06-17,5000.0,14539.639304170918
40,154.4,75.8,non,0,Occitanie,non,oui,3147,célibataire,0.96,2022-08-08,1008.04,13169.178127959767
43,172.9,38.9,non,0,Île-de-France,non,non,2120,,0.02,2021-06-10,10000.0,500.0
53,165.2,75.2,non,0,Corse,non,non,1157,,0.86,2021-04-15,5175.89104031576,500.0
36,174.7,87.1,non,3,Île-de-France,non,non,3180,veuf,0.99,2022-09-26,10000.0,500.0
72,164.5,55.7,oui,4,Normandie,non,oui,3358,,0.29,2025-01-05,10000.0,44674.44852984379
29,152.9,70.3,oui,1,Île-de-France,oui,oui,2636,veuf,0.85,2020-08-17,10000.0,13138.509876864526
48,183.0,79.0,oui,3,Occitanie,non,oui,684,célibataire,0.94,2024-08-13,5000.0,22369.705545148503
74,182.2,54.9,non,1,Provence-Alpes-Côte d’Azur,non,oui,506,,0.62,2024-01-30,514.72,500.0
64,146.6,59.1,non,2,Bretagne,oui,oui,1342,divorcé,0.81,2020-07-07,5000.0,2664.456947528504
22,156.2,38.0,oui,3,Provence-Alpes-Côte d’Azur,oui,non,500,veuf,0.08,2020-01-06,10000.0,500.0
28,159.3,69.2,oui,1,Corse,oui,oui,2428,divorcé,0.7,2020-10-02,10000.0,2307.626145249308
66,187.6,84.8,oui,3,Occitanie,oui,oui,2549,célibataire,0.85,2025-04-13,881.62,20827.550233081514
61,169.3,66.0,oui,0,Île-de-France,non,non,5003,veuf,0.34,2024-12-04,5175.89104031576,10028.105100767592
25,161.4,57.0,non,2,Normandie,non,oui,3899,divorcé,0.04,2023-01-11,5000.0,8419.826990118605
61,162.4,68.6,non,1,Provence-Alpes-Côte d’Azur,oui,non,500,marié,0.34,2025-04-16,5000.0,500.0
39,181.0,77.2,non,1,Provence-Alpes-Côte d’Azur,non,oui,1452,veuf,0.62,2023-09-28,863.66,21543.854471365903
49,176.1,74.2,oui,4,Corse,oui,oui,1907,marié,0.96,2023-06-21,5000.0,11787.714186008528
41,177.0,78.8,oui,0,Provence-Alpes-Côte d’Azur,oui,oui,1597,divorcé,0.55,2020-01-22,5000.0,7506.01828747069
62,187.0,96.9,oui,1,Auvergne-Rhône-Alpes,non,oui,2167,divorcé,0.77,2024-12-19,10000.0,14459.801111813127
24,158.6,81.5,non,4,Normandie,non,oui,4182,marié,0.23,2024-05-01,5000.0,23692.118874842086
34,162.9,65.9,oui,0,Normandie,non,oui,2036,célibataire,0.66,2023-09-27,10000.0,10445.169560967475
56,174.1,78.3,non,4,Corse,non,oui,2488,divorcé,0.13,2024-12-14,10000.0,10084.20742667185
32,154.3,63.8,oui,4,Bretagne,non,oui,2147,divorcé,0.32,2025-05-03,1433.76,38752.70794554361
29,163.2,63.8,non,0,Île-de-France,oui,non,2739,célibataire,0.21,2021-09-19,1237.07,500.0
46,178.3,68.6,oui,3,Hauts-de-France,non,non,1560,divorcé,0.61,2023-12-21,716.55,500.0
64,148.3,73.2,non,4,Provence-Alpes-Côte d’Azur,oui,oui,1055,veuf,0.37,2020-12-06,5000.0,10813.386418770908
58,164.4,69.3,oui,4,Auvergne-Rhône-Alpes,oui,oui,2000,divorcé,0.68,2025-02-25,762.46,15166.540827345963
74,172.7,81.5,non,3,Provence-Alpes-Côte d’Azur,oui,oui,739,,0.36,2022-02-03,5175.89104031576,3494.0279961624865
40,180.7,100.8,oui,2,Auvergne-Rhône-Alpes,oui,non,3731,,0.25,2020-03-08,5000.0,500.0
33,165.2,68.5,non,4,Île-de-France,oui,non,3946,célibataire,0.87,2021-06-14,5175.89104031576,1353.1672773618373
42,155.1,72.7,oui,0,Corse,non,oui,1445,divorcé,0.32,2024-05-16,10000.0,500.0
69,175.5,65.3,oui,1,Normandie,oui,oui,3359,divorcé,0.03,2021-01-02,5000.0,13127.833045043511
72,165.6,70.0,oui,0,Occitanie,non,oui,689,,0.22,2024-09-09,5175.89104031576,1196.1595206774125
56,165.4,66.3,non,2,Occitanie,non,oui,543,veuf,0.2,2021-05-13,5175.89104031576,13607.37323409482
20,158.7,43.2,non,3,Corse,non,oui,2021,,0.09,2022-03-09,5000.0,10515.386586844632
26,181.4,54.5,non,0,Île-de-France,oui,oui,1944,,0.97,2024-02-17,847.29,10317.186204023566
35,170.9,59.4,non,0,Hauts-de-France,oui,oui,2712,,0.58,2024-01-06,5175.89104031576,500.0
24,166.0,81.7,oui,3,Bretagne,oui,non,500,célibataire,0.77,2020-06-17,5000.0,500.0
36,162.2,70.0,non,3,Normandie,non,non,2090,,0.52,2022-02-12,5000.0,500.0
49,162.2,60.1,oui,0,Île-de-France,non,non,3489,divorcé,0.51,2020-06-02,10000.0,500.0
47,170.9,91.1,oui,3,Hauts-de-France,non,non,3145,marié,0.22,2025-01-31,5175.89104031576,500.0
18,152.7,75.1,non,1,Bretagne,oui,non,3408,marié,0.24,2024-06-05,1358.74,500.0
69,169.8,77.1,non,4,Hauts-de-France,oui,oui,4719,marié,0.96,2020-07-13,10000.0,7707.234746749922
38,167.5,80.5,oui,0,Corse,oui,oui,1562,célibataire,0.11,2024-07-01,437.27,500.0
72,177.9,76.2,oui,2,Corse,non,oui,2715,,0.14,2022-05-17,5175.89104031576,21726.62170552405
58,172.8,63.3,non,1,Normandie,non,oui,3392,veuf,0.61,2020-02-12,5175.89104031576,7924.425362383384
39,175.6,92.2,oui,2,Auvergne-Rhône-Alpes,non,non,4121,marié,0.92,2022-12-25,5000.0,500.0
59,162.5,73.8,oui,4,Provence-Alpes-Côte d’Azur,non,non,3263,,0.49,2022-01-06,5000.0,11607.042261402692
46,163.2,74.8,non,0,Provence-Alpes-Côte d’Azur,oui,oui,2629,,0.82,2021-05-15,1238.49,500.0
72,163.6,48.8,non,4,Auvergne-Rhône-Alpes,oui,non,3285,marié,1.0,2024-12-15,5000.0,1612.0490492718752
23,141.2,86.6,non,2,Occitanie,non,non,1762,marié,0.09,2024-08-28,1063.08,500.0
46,172.4,71.0,non,2,Bretagne,oui,oui,2325,marié,0.36,2024-08-15,5175.89104031576,13930.217425514977
51,169.9,72.2,oui,2,Provence-Alpes-Côte d’Azur,non,non,3663,célibataire,0.31,2021-06-18,660.47,500.0
55,169.9,48.3,non,0,Provence-Alpes-Côte d’Azur,non,non,660,,0.89,2022-06-06,10000.0,500.0
72,168.2,75.9,oui,2,Bretagne,non,oui,2449,,0.28,2025-02-08,5000.0,22641.101301571893
70,180.0,80.2,oui,4,Normandie,oui,oui,2944,veuf,0.76,2021-08-23,10000.0,18577.47809652782
62,187.2,79.9,oui,2,Hauts-de-France,non,oui,2198,divorcé,0.98,2020-04-01,815.53,16320.528614769964
50,170.3,55.8,oui,3,Occitanie,oui,oui,3789,divorcé,0.39,2024-10-13,5175.89104031576,22691.59569651988
50,155.0,62.7,non,4,Île-de-France,non,oui,5595,veuf,0.07,2025-06-02,438.9,34734.3985391662
69,158.7,75.6,non,0,Île-de-France,oui,non,3955,célibataire,0.47,2023-05-04,5175.89104031576,500.0
25,190.5,103.6,non,2,Bretagne,oui,oui,500,célibataire,0.21,2020-09-07,5000.0,3078.1464631230083
35,170.1,70.4,non,0,Bretagne,oui,oui,4780,célibataire,0.14,2020-04-07,5000.0,500.0
34,165.9,46.8,oui,0,Occitanie,non,oui,2322,divorcé,0.21,2024-01-06,361.76,9218.415009962817
36,169.7,94.6,oui,1,Occitanie,oui,oui,5338,marié,1.0,2021-01-15,1194.61,14652.438524097992
65,182.6,97.7,oui,2,Auvergne-Rhône-Alpes,oui,oui,3427,veuf,0.16,2024-03-14,10000.0,24153.62967654251
54,174.1,51.0,oui,2,Île-de-France,non,oui,2766,célibataire,0.8,2020-04-11,5000.0,33384.285938818604
31,186.9,66.2,oui,1,Normandie,non,non,516,veuf,0.23,2024-12-18,386.33,500.0
20,160.8,54.8,non,1,Provence-Alpes-Côte d’Azur,oui,oui,4119,marié,0.27,2021-06-19,5175.89104031576,10029.912961687334
19,179.1,66.5,oui,2,Provence-Alpes-Côte d’Azur,non,non,953,,0.19,2024-09-14,10000.0,2711.9290795820216
40,170.7,68.4,non,1,Auvergne-Rhône-Alpes,oui,non,4642,,0.85,2024-04-07,5175.89104031576,500.0
65,156.1,94.8,oui,4,Corse,non,oui,2816,divorcé,0.42,2022-01-04,750.86,19810.33008697724
51,181.9,53.6,oui,3,Bretagne,non,non,500,,0.4,2024-08-08,10000.0,500.0
71,170.6,66.0,oui,1,Hauts-de-France,non,oui,983,veuf,0.64,2020-05-30,5175.89104031576,3525.3553636837214
67,170.7,81.8,oui,0,Hauts-de-France,non,non,2674,,0.33,2020-10-16,10000.0,500.0
26,182.5,54.0,oui,4,Occitanie,oui,oui,3941,veuf,0.21,2023-02-11,5175.89104031576,24129.908134658064
69,173.4,60.8,non,0,Auvergne-Rhône-Alpes,oui,oui,712,célibataire,0.35,2022-01-27,10000.0,500.0
37,168.3,62.6,non,2,Corse,oui,oui,4624,célibataire,0.65,2020-04-04,5000.0,7378.672628788799
37,181.3,80.6,oui,4,Occitanie,oui,oui,3357,veuf,0.1,2024-07-24,5000.0,27679.90425032954
26,180.2,69.5,oui,1,Provence-Alpes-Côte d’Azur,oui,oui,500,,0.82,2024-10-17,10000.0,500.0
27,176.6,83.7,oui,2,Corse,non,oui,3566,marié,0.95,2024-07-19,10000.0,16998.042216951613
41,179.8,66.9,oui,0,Bretagne,non,oui,2555,divorcé,0.77,2020-02-03,588.38,13989.15152146103
62,175.5,42.8,oui,3,Occitanie,oui,oui,2238,,0.06,2023-07-23,282.36,17327.298501416488
18,167.4,56.2,oui,2,Provence-Alpes-Côte d’Azur,oui,oui,1080,,0.86,2021-04-12,1061.44,6210.9714310042045
25,209.8,62.5,non,1,Hauts-de-France,oui,non,2496,,0.57,2024-04-07,5175.89104031576,500.0
21,178.4,43.5,oui,1,Bretagne,non,oui,1504,veuf,0.71,2023-08-29,5000.0,17952.90253759461
72,162.4,82.6,non,1,Corse,non,non,1331,divorcé,0.35,2020-02-12,10000.0,500.0
31,189.9,70.1,oui,4,Hauts-de-France,non,oui,1795,veuf,0.75,2021-03-13,5000.0,29891.85154521261
46,193.1,88.3,oui,3,Normandie,oui,non,952,,0.43,2022-10-08,5000.0,500.0
73,169.6,70.3,non,4,Occitanie,non,non,2388,divorcé,0.44,2024-01-28,786.84,500.0
74,189.2,67.9,non,0,Hauts-de-France,oui,non,4300,,0.88,2020-01-17,10000.0,500.0
34,160.9,60.1,oui,4,Auvergne-Rhône-Alpes,oui,oui,3766,célibataire,0.02,2023-10-17,5175.89104031576,33679.173231254215
56,177.3,71.5,non,4,Île-de-France,non,non,3897,marié,0.64,2022-07-23,5175.89104031576,16115.295437715207
69,166.8,66.4,oui,3,Corse,non,non,3816,veuf,0.32,2024-10-27,10000.0,500.0
63,151.8,64.7,non,2,Corse,oui,non,1421,divorcé,0.16,2020-07-10,939.07,500.0
59,163.1,76.5,non,4,Hauts-de-France,oui,non,500,marié,0.45,2022-02-07,10000.0,500.0
38,157.9,91.1,oui,3,Hauts-de-France,non,oui,954,marié,0.48,2024-07-17,10000.0,14119.086134569843
25,174.5,81.9,non,4,Occitanie,non,non,2845,veuf,0.13,2022-10-11,5175.89104031576,500.0
46,159.4,44.8,non,0,Bretagne,non,non,1643,veuf,0.8,2023-04-26,5175.89104031576,500.0
51,156.1,79.4,non,2,Île-de-France,non,oui,1281,,0.29,2025-03-30,5000.0,15673.170948873523
62,164.0,62.8,oui,3,Bretagne,non,non,2465,marié,0.99,2023-05-21,5000.0,500.0
26,164.5,70.8,non,0,Provence-Alpes-Côte d’Azur,oui,oui,2024,,0.02,2020-03-01,5175.89104031576,500.0
73,176.5,56.2,non,2,Corse,oui,oui,3740,,0.24,2020-10-17,1047.49,1585.500947334095
29,154.9,60.9,non,2,Normandie,non,non,2618,divorcé,0.84,2022-06-10,5000.0,500.0
63,172.8,72.3,oui,0,Auvergne-Rhône-Alpes,oui,oui,1352,divorcé,0.54,2025-06-07,10000.0,500.0
34,175.6,70.3,oui,1,Île-de-France,oui,non,2764,divorcé,0.9,2024-07-27,5175.89104031576,500.0
20,162.4,92.6,oui,4,Corse,non,non,3898,célibataire,0.8,2022-09-25,10000.0,500.0
37,177.3,88.0,non,0,Corse,non,oui,2323,,0.55,2021-03-16,10000.0,500.0
22,163.0,82.5,non,4,Île-de-France,non,oui,1957,divorcé,0.61,2020-12-20,5175.89104031576,24927.37401204081
24,162.9,64.2,oui,4,Bretagne,non,non,2921,,0.59,2021-05-17,10000.0,3502.5767038651966
70,186.0,62.7,oui,1,Auvergne-Rhône-Alpes,oui,oui,1490,veuf,0.6,2025-04-07,10000.0,10465.107820126936
59,158.4,60.9,oui,0,Auvergne-Rhône-Alpes,oui,oui,3426,veuf,0.78,2021-02-05,5000.0,2333.9381746266963
45,160.4,64.4,oui,4,Normandie,non,oui,2448,veuf,0.8,2024-05-01,5175.89104031576,21967.591368409256
50,185.5,78.7,non,3,Auvergne-Rhône-Alpes,non,oui,2694,divorcé,0.67,2022-12-15,1564.7,23216.950739255062
19,170.4,69.1,non,2,Corse,non,oui,4352,célibataire,0.52,2020-07-05,5175.89104031576,21658.317488145574
30,158.6,60.9,oui,1,Bretagne,non,oui,1809,célibataire,0.53,2020-01-18,5000.0,12348.35324308617
54,181.2,78.1,oui,3,Bretagne,oui,non,500,divorcé,0.67,2022-12-20,10000.0,500.0
65,189.5,79.1,oui,4,Provence-Alpes-Côte d’Azur,oui,oui,3703,,1.0,2025-04-12,1129.65,25850.41220749293
67,166.5,61.9,oui,0,Provence-Alpes-Côte d’Azur,oui,oui,2347,marié,0.28,2022-05-15,5000.0,9996.230993867848
66,180.3,54.0,oui,4,Bretagne,oui,oui,2239,divorcé,0.23,2023-02-17,10000.0,25537.33787656232
33,168.6,88.0,oui,3,Bretagne,oui,oui,3082,,0.51,2020-05-12,1204.73,22094.54361026653
35,169.5,75.9,non,2,Bretagne,non,oui,3987,veuf,0.12,2023-11-05,10000.0,24725.97003832324
61,170.7,55.4,non,0,Île-de-France,non,oui,2038,divorcé,0.3,2025-04-06,5175.89104031576,7959.881414925938
66,175.6,107.4,oui,3,Occitanie,oui,non,943,,0.82,2020-07-22,5000.0,500.0
53,173.5,84.2,oui,1,Normandie,oui,oui,2178,,0.02,2020-12-07,442.28,8789.42175858382
35,161.0,87.8,non,4,Auvergne-Rhône-Alpes,non,non,4348,veuf,0.36,2022-11-21,5000.0,7017.518016140904
18,172.5,71.2,oui,2,Provence-Alpes-Côte d’Azur,oui,oui,2881,,0.32,2020-11-14,672.12,14744.37863906222
55,161.7,68.6,oui,2,Occitanie,non,oui,3498,célibataire,0.57,2021-11-10,820.66,26104.48149254258
64,163.1,96.6,non,1,Hauts-de-France,oui,oui,4593,marié,1.0,2022-10-28,1040.14,500.0
54,170.2,75.3,oui,3,Auvergne-Rhône-Alpes,non,oui,878,divorcé,0.28,2020-08-16,10000.0,22841.30233450704
74,155.6,77.5,non,3,Corse,non,non,1184,veuf,0.24,2022-01-01,5175.89104031576,500.0
23,173.7,56.3,oui,3,Auvergne-Rhône-Alpes,non,non,2655,célibataire,0.19,2020-08-29,5175.89104031576,500.0
31,165.2,59.8,non,0,Provence-Alpes-Côte d’Azur,non,oui,2737,célibataire,0.33,2024-08-18,5175.89104031576,7248.77852935037
35,157.5,71.1,oui,4,Auvergne-Rhône-Alpes,non,oui,1415,célibataire,0.23,2023-01-10,652.06,37943.66607221247
36,157.3,78.4,oui,2,Occitanie,oui,oui,1922,marié,0.18,2025-03-24,10000.0,13707.45929461847
39,170.6,41.7,oui,2,Provence-Alpes-Côte d’Azur,oui,non,2674,marié,0.44,2023-06-28,5000.0,500.0
28,176.1,68.8,oui,4,Île-de-France,oui,oui,2687,célibataire,0.28,2020-06-28,5175.89104031576,25982.77311338648
37,174.9,101.0,non,0,Normandie,non,oui,1775,marié,0.41,2023-03-24,5000.0,500.0
35,183.6,55.2,oui,1,Auvergne-Rhône-Alpes,non,oui,1821,divorcé,0.65,2025-01-09,5175.89104031576,22357.585172685336
28,175.3,85.2,non,0,Bretagne,oui,oui,2173,veuf,0.9,2021-02-02,1176.16,6670.426071930331
66,168.3,55.5,oui,3,Bretagne,oui,oui,4984,,0.11,2022-09-16,5175.89104031576,24084.668012013437
19,166.8,86.5,non,4,Corse,oui,oui,2779,,0.54,2020-11-25,5175.89104031576,7359.120056809559
42,178.0,88.4,oui,4,Île-de-France,oui,non,2878,marié,0.84,2023-05-20,5175.89104031576,500.0
71,170.9,78.1,non,2,Normandie,non,oui,2959,marié,0.28,2023-07-27,591.6,9706.323833309494
58,164.0,63.6,non,0,Occitanie,oui,oui,2493,veuf,0.6,2021-07-12,5175.89104031576,500.0
32,146.3,71.0,non,1,Île-de-France,oui,non,1244,,0.56,2025-03-09,10000.0,500.0
39,159.3,91.9,non,2,Occitanie,oui,non,3284,divorcé,0.14,2023-08-11,802.84,500.0
19,177.6,80.7,oui,1,Île-de-France,oui,oui,563,célibataire,0.34,2023-11-22,5175.89104031576,9369.040669203156
27,176.0,36.3,oui,3,Île-de-France,non,oui,6395,veuf,0.28,2021-07-28,5000.0,43793.40987320917
47,154.0,78.4,oui,2,Normandie,non,oui,2509,célibataire,0.73,2023-05-11,5175.89104031576,23922.51702990553
26,162.6,56.3,non,4,Occitanie,oui,non,1681,divorcé,0.55,2024-05-16,5175.89104031576,500.0
29,156.1,61.5,oui,0,Occitanie,oui,non,919,veuf,0.91,2020-10-01,5000.0,500.0
20,168.0,84.2,non,1,Auvergne-Rhône-Alpes,oui,oui,3474,veuf,0.8,2024-06-05,5175.89104031576,6543.066204804038
